wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,psid
Q109462849,Jomo Chaka Campbell,Jomo Campbell,,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109462850,Minister of State for Legal Affairs,Q109462849-9F9B0D76-21A9-4719-9CE5-21210469A058
Q109462898,Keith Ricardo Bell,Keith Bell,male,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109462900,Minister of Labour and Immigration,Q109462898-FE268843-C28F-4335-AB04-B644BF5EB44B
Q109462910,Michael Ronald Darville,Michael Darville,male,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q108030381,Minister of Health and Wellness,Q109462910-8549F649-BC4C-430C-ADDC-9CD640060011
Q109462938,Michael Halkitis,Michael Halkitis,male,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-07,Q109462942,Minister of Economic Affairs,Q109462938-18BB1482-DEF5-4A99-A656-A3C0CCCB835E
Q109462938,Michael Halkitis,Michael Halkitis,male,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-07,Q109462958,Leader of Government Business in the Senate,Q109462938-F785C945-CED1-45DE-AD6C-A76FC1EBA638
Q109462970,Myles Kentworth LaRoda,Myles LaRoda,,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109462971,Minister of State in the Office of the Prime Minister,Q109462970-92824AC1-0E3D-4D70-AF50-17F07B944B71
Q109462976,Obediah Hercules Wilchcombe,Obediah Wilchcombe,,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q108030445,Minister of Social Services and Urban Development,Q109462976-1C4965BD-B658-47EB-B758-7F01B78FD130
Q109462976,Obediah Hercules Wilchcombe,Obediah Wilchcombe,,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109463013,Leader of Government Business in the House of Assembly,Q109462976-F2BADD6C-B450-4963-93E4-31DD1FD86D91
Q109463063,Vaughn P. Miller,Vaughn Miller,,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109463066,Minister for the Environment and Natural Resources,Q109463063-DB635D72-5F06-4742-A6E1-1FDDB157E11F
Q109463421,Zane Enrico Lightbourne,Zane Lightbourne,,,,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109463422,Minister of State in the Ministry of Education and Technical & Vocational Training,Q109463421-EE6492F0-1455-4B8B-81DA-206BC6C54574
Q19561395,Glenys Hanna-Martin,Glenys Hanna Martin,female,1958-10-27,11,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-07,Q108030439,Minister of Education and Technical and Vocational Training,Q19561395-A6FFF8D4-1408-4159-A5D8-3803E9523589
Q3086904,Frederick Audley Mitchell,Fred Mitchell,male,1953-10-05,11,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q6866141,Minister of Foreign Affairs and Public Service,Q3086904-1DD3428C-76BA-49D6-B342-BE6491883A56
Q7183082,Philip Edward Davis,"Philip ""Brave"" Davis",male,1951-06-07,11,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q109463414,Minister of Finance,Q7183082-9C258C24-5E98-48DE-A9DC-7F04CEB7FACA
Q7183082,Philip Edward Davis,"Philip ""Brave"" Davis",male,1951-06-07,11,https://www.bahamas.gov.bs/wps/portal/public/The%20Government/Executive/Cabinet%20Ministers/!ut/p/b1/vZTZbqNAEEW_JR-Q0M3aPLKZvdnXF4TBdowNmNhh8dePE400ixRnHibpfmrpVF_dW6UiciIl8q4c97vysu-78vj2ztmCAqotCDSyVQawQI9cS3A5jXQgcwOyGwA-OAK4W2-SREKkaQZmmdanlR4W0mHUmEucmCLAUbDd0zvT6jfAckXbPOcpjUgya7BbM9VYe94jL5FHrFC-fbG2Vg-P0nSSst5cxh3uamNZXhdmHY4G3haocDQqHH3xvABvSaoXvjdj2U5mbSHDwWZlLVDd9WFRcHeR_cCpRuv1aCFTvx75QQA8E6WnXHRK2p4gKsIVT43VgB5--r9j8J_y-wigwWf1CZHfRd5-eAfuteizJmGtbzdEdsO437AwBkCHQPAD6AGEIRESKaCLoFlO-vVw9RvOA5jTgX1gHNAk0JbdBIfqFGID241HQgDm4KpMOBRN3GyoEKduHfuRKEidGQnW34IOGfI3QQmyZsSAANBfLagyDroFwYWuwJBAdeB3C1LfGqnqOuDLHf4xNLT3_3toEPl-3T5NVfsEnhDPQoZDNI9YQNOII-ImozkZ6ZP8vmwuKnuez4OgJ-ZzqQIhOpaxsGfKVFlXQ2EsfUC_KBNVHzqKrHcVVvUqsvu-TKJ516SLI-hdTsG2lrLpIPeToTVucJLyrdS7ilm0Yisq9VDzly35GmyjWIGbON0mZRfpEUNVh5crx5ETZV7bfRsMz0xlRY8w7ka7hSbChTtnx-riDTDrM6Uz1rUfJou9C-u5Y5eVOjZrtMoMns4khM6rR9Rl3Fq8eq0kCw_EqY1G02J97bavft3p4Qd_CXcn/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,2021-11-09,Q565424,Prime Minister,Q7183082-F0DE8CC7-499E-4B71-8033-6BD979BC6289
